ID_ESTAC,NOM_ESTACIO,NOM_ORIGINAL,DATA_UTC,PERIODE_UTC,ES_AHIR,ESTAT,DATA_EXTRACCIO,HORA_CONSULTA_UTC,URL_FONT,CAPÇALERES_TROBADES,CAPÇALERES_LLISTAT,VAR_DVM_10_m_graus,VAR_DVM_2_m_graus,VAR_DVM_6_m_graus,VAR_GN_cm,VAR_HRM_perc,VAR_PM_hPa,VAR_PPT_mm,VAR_Període_TU,VAR_RS_W_m_2,VAR_TM_grausC,VAR_TN_grausC,VAR_TX_grausC,VAR_VVM_10_m_km_h,VAR_VVM_2_m_km_h,VAR_VVM_6_m_km_h,VAR_VVX_10_m_km_h,VAR_VVX_2_m_km_h,VAR_VVX_6_m_km_h,PERIODE,TM,TX,TN,HR,PPT,VVM,DVM,VVX,PM,Col_00,Col_01,Col_02,Col_03,Col_04,Col_05,Col_06,Col_07,Col_08,Col_09,RS,Col_10,Col_11
Z1,Alt Àneu - Bonaigua (2.266 m),ALT_ANEU___BONAIGUA_2266_M_Z1,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 17:45:59,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Z1&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, GN cm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,100,172,97,,0.0,23:30 - 00:00,0,-4.1,-4.1,-4.1,,,11.5,,,19.8,23:30 - 00:00,-4.1,-4.1,-4.1,97,0.0,172,11.5,100,19.8,23:30 - 00:00,-4.1,-4.1,-4.1,97,0.0,172,11.5,100,19.8,0,0,
Z1,Alt Àneu - Bonaigua (2.266 m),ALT_ANEU___BONAIGUA_2266_M_Z1,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 17:45:59,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Z1&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, GN cm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,108,172,97,,0.0,23:00 - 23:30,0,-4.1,-4.1,-4.0,,,14.8,,,24.1,23:00 - 23:30,-4.1,-4.0,-4.1,97,0.0,172,14.8,108,24.1,23:00 - 23:30,-4.1,-4.0,-4.1,97,0.0,172,14.8,108,24.1,0,0,
Z1,Alt Àneu - Bonaigua (2.266 m),ALT_ANEU___BONAIGUA_2266_M_Z1,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 17:45:59,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Z1&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, GN cm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,104,172,98,,0.0,22:30 - 23:00,0,-4.1,-4.1,-4.0,,,14.4,,,24.5,22:30 - 23:00,-4.1,-4.0,-4.1,98,0.0,172,14.4,104,24.5,22:30 - 23:00,-4.1,-4.0,-4.1,98,0.0,172,14.4,104,24.5,0,0,
Z1,Alt Àneu - Bonaigua (2.266 m),ALT_ANEU___BONAIGUA_2266_M_Z1,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 17:45:59,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Z1&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, GN cm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,103,172,98,,0.0,22:00 - 22:30,0,-4.0,-4.1,-4.0,,,14.4,,,23.0,22:00 - 22:30,-4.0,-4.0,-4.1,98,0.0,172,14.4,103,23.0,22:00 - 22:30,-4.0,-4.0,-4.1,98,0.0,172,14.4,103,23.0,0,0,
UU,Amposta,AMPOSTA_UU,2026-02-07,17:00 - 17:30,NO,OK,2026-02-07 17:46:02,17:00,https://www.meteo.cat/observacions/xema/dades?codi=UU&dia=2026-02-07T17:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",95,,,,81,1006.9,0.0,17:00 - 17:30,9,12.7,12.3,12.8,5.8,,,8.3,,,17:00 - 17:30,12.7,12.8,12.3,81,0.0,5.8,95,8.3,1006.9,17:00 - 17:30,12.7,12.8,12.3,81,0.0,5.8,95,8.3,1006.9,9,9,
UU,Amposta,AMPOSTA_UU,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 17:46:03,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UU&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",272,,,,74,1004.2,0.0,23:30 - 00:00,0,10.2,9.5,11.0,4.7,,,10.8,,,23:30 - 00:00,10.2,11.0,9.5,74,0.0,4.7,272,10.8,1004.2,23:30 - 00:00,10.2,11.0,9.5,74,0.0,4.7,272,10.8,1004.2,0,0,
UU,Amposta,AMPOSTA_UU,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 17:46:03,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UU&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",292,,,,73,1004.0,0.0,23:00 - 23:30,0,10.9,10.1,11.4,4.0,,,11.2,,,23:00 - 23:30,10.9,11.4,10.1,73,0.0,4.0,292,11.2,1004.0,23:00 - 23:30,10.9,11.4,10.1,73,0.0,4.0,292,11.2,1004.0,0,0,
UU,Amposta,AMPOSTA_UU,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 17:46:03,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UU&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",333,,,,76,1003.7,0.0,22:30 - 23:00,0,10.6,10.1,11.0,4.3,,,8.6,,,22:30 - 23:00,10.6,11.0,10.1,76,0.0,4.3,333,8.6,1003.7,22:30 - 23:00,10.6,11.0,10.1,76,0.0,4.3,333,8.6,1003.7,0,0,
UU,Amposta,AMPOSTA_UU,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 17:46:03,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UU&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",291,,,,71,1003.3,0.0,22:00 - 22:30,0,11.6,11.1,12.1,4.7,,,12.2,,,22:00 - 22:30,11.6,12.1,11.1,71,0.0,4.7,291,12.2,1003.3,22:00 - 22:30,11.6,12.1,11.1,71,0.0,4.7,291,12.2,1003.3,0,0,
XX,Anglesola - Tornabous,ANGLESOLA___TORNABOUS_XX,2026-02-07,17:00 - 17:30,NO,OK,2026-02-07 17:46:06,17:00,https://www.meteo.cat/observacions/xema/dades?codi=XX&dia=2026-02-07T17:00Z,9,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h",,175,,,73,,0.0,17:00 - 17:30,,8.8,8.1,9.4,,1.4,,,4.3,,17:00 - 17:30,8.8,9.4,8.1,73,0.0,1.4,175,4.3,,17:00 - 17:30,8.8,9.4,8.1,73,0.0,1.4,175,4.3,,,,
XX,Anglesola - Tornabous,ANGLESOLA___TORNABOUS_XX,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 17:46:07,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XX&dia=2026-02-06T00:00Z,9,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h",,186,,,100,,0.0,23:30 - 00:00,,6.7,6.6,6.7,,1.1,,,3.2,,23:30 - 00:00,6.7,6.7,6.6,100,0.0,1.1,186,3.2,,23:30 - 00:00,6.7,6.7,6.6,100,0.0,1.1,186,3.2,,,,
XX,Anglesola - Tornabous,ANGLESOLA___TORNABOUS_XX,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 17:46:07,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XX&dia=2026-02-06T00:00Z,9,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h",,257,,,99,,0.0,23:00 - 23:30,,7.1,6.7,7.3,,1.1,,,4.3,,23:00 - 23:30,7.1,7.3,6.7,99,0.0,1.1,257,4.3,,23:00 - 23:30,7.1,7.3,6.7,99,0.0,1.1,257,4.3,,,,
XX,Anglesola - Tornabous,ANGLESOLA___TORNABOUS_XX,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 17:46:07,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XX&dia=2026-02-06T00:00Z,9,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h",,251,,,99,,0.0,22:30 - 23:00,,7.5,7.3,7.7,,2.9,,,6.8,,22:30 - 23:00,7.5,7.7,7.3,99,0.0,2.9,251,6.8,,22:30 - 23:00,7.5,7.7,7.3,99,0.0,2.9,251,6.8,,,,
XX,Anglesola - Tornabous,ANGLESOLA___TORNABOUS_XX,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 17:46:07,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XX&dia=2026-02-06T00:00Z,9,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h",,255,,,99,,0.0,22:00 - 22:30,,7.8,7.7,7.9,,5.0,,,10.4,,22:00 - 22:30,7.8,7.9,7.7,99,0.0,5.0,255,10.4,,22:00 - 22:30,7.8,7.9,7.7,99,0.0,5.0,255,10.4,,,,
DN,Anglès,ANGLES_DN,2026-02-07,17:00 - 17:30,NO,OK,2026-02-07 17:46:09,17:00,https://www.meteo.cat/observacions/xema/dades?codi=DN&dia=2026-02-07T17:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",265,,,,64,1005.9,0.0,17:00 - 17:30,0,10.0,9.4,11.6,5.4,,,15.8,,,17:00 - 17:30,10.0,11.6,9.4,64,0.0,5.4,265,15.8,1005.9,17:00 - 17:30,10.0,11.6,9.4,64,0.0,5.4,265,15.8,1005.9,0,0,
DN,Anglès,ANGLES_DN,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 17:46:11,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DN&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",281,,,,48,1000.8,0.0,23:30 - 00:00,0,13.3,13.0,13.6,11.2,,,27.7,,,23:30 - 00:00,13.3,13.6,13.0,48,0.0,11.2,281,27.7,1000.8,23:30 - 00:00,13.3,13.6,13.0,48,0.0,11.2,281,27.7,1000.8,0,0,
DN,Anglès,ANGLES_DN,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 17:46:11,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DN&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",271,,,,47,1000.9,0.0,23:00 - 23:30,0,13.3,13.0,13.5,13.0,,,32.0,,,23:00 - 23:30,13.3,13.5,13.0,47,0.0,13.0,271,32.0,1000.9,23:00 - 23:30,13.3,13.5,13.0,47,0.0,13.0,271,32.0,1000.9,0,0,
DN,Anglès,ANGLES_DN,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 17:46:11,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DN&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",238,,,,47,1000.9,0.0,22:30 - 23:00,0,13.3,13.0,13.6,11.5,,,26.3,,,22:30 - 23:00,13.3,13.6,13.0,47,0.0,11.5,238,26.3,1000.9,22:30 - 23:00,13.3,13.6,13.0,47,0.0,11.5,238,26.3,1000.9,0,0,
DN,Anglès,ANGLES_DN,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 17:46:11,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DN&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",250,,,,57,1000.9,0.0,22:00 - 22:30,0,11.7,9.6,13.2,5.8,,,15.5,,,22:00 - 22:30,11.7,13.2,9.6,57,0.0,5.8,250,15.5,1000.9,22:00 - 22:30,11.7,13.2,9.6,57,0.0,5.8,250,15.5,1000.9,0,0,
Z6,Arres - Sasseuva (2.228 m),ARRES___SASSEUVA_2228_M_Z6,2026-02-07,17:00 - 17:30,NO,OK,2026-02-07 17:46:13,17:00,https://www.meteo.cat/observacions/xema/dades?codi=Z6&dia=2026-02-07T17:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, GN cm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,197,115,60,,0.0,17:00 - 17:30,4,-3.5,-3.9,-2.1,,,8.6,,,24.1,17:00 - 17:30,-3.5,-2.1,-3.9,60,0.0,115,8.6,197,24.1,17:00 - 17:30,-3.5,-2.1,-3.9,60,0.0,115,8.6,197,24.1,4,4,
Z6,Arres - Sasseuva (2.228 m),ARRES___SASSEUVA_2228_M_Z6,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 17:46:14,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Z6&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, GN cm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,205,117,80,,0.0,23:30 - 00:00,0,-3.4,-3.7,-3.3,,,1.1,,,5.0,23:30 - 00:00,-3.4,-3.3,-3.7,80,0.0,117,1.1,205,5.0,23:30 - 00:00,-3.4,-3.3,-3.7,80,0.0,117,1.1,205,5.0,0,0,
Z6,Arres - Sasseuva (2.228 m),ARRES___SASSEUVA_2228_M_Z6,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 17:46:14,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Z6&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, GN cm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,228,116,81,,0.0,23:00 - 23:30,0,-3.8,-4.1,-3.5,,,1.1,,,4.3,23:00 - 23:30,-3.8,-3.5,-4.1,81,0.0,116,1.1,228,4.3,23:00 - 23:30,-3.8,-3.5,-4.1,81,0.0,116,1.1,228,4.3,0,0,
Z6,Arres - Sasseuva (2.228 m),ARRES___SASSEUVA_2228_M_Z6,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 17:46:14,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Z6&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, GN cm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,193,117,81,,0.0,22:30 - 23:00,0,-3.4,-3.8,-3.3,,,2.9,,,10.1,22:30 - 23:00,-3.4,-3.3,-3.8,81,0.0,117,2.9,193,10.1,22:30 - 23:00,-3.4,-3.3,-3.8,81,0.0,117,2.9,193,10.1,0,0,
Z6,Arres - Sasseuva (2.228 m),ARRES___SASSEUVA_2228_M_Z6,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 17:46:14,00:00,https://www.meteo.cat/observacions/xema/dades?codi=Z6&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, GN cm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, RS W/m 2",,,215,117,84,,0.0,22:00 - 22:30,0,-3.7,-3.9,-3.4,,,2.9,,,9.0,22:00 - 22:30,-3.7,-3.4,-3.9,84,0.0,117,2.9,215,9.0,22:00 - 22:30,-3.7,-3.4,-3.9,84,0.0,117,2.9,215,9.0,0,0,
X6,Artesa de Segre - Baldomar,ARTESA_DE_SEGRE___BALDOMAR_X6,2026-02-07,17:00 - 17:30,NO,OK,2026-02-07 17:46:17,17:00,https://www.meteo.cat/observacions/xema/dades?codi=X6&dia=2026-02-07T17:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,266,,,61,,0.0,17:00 - 17:30,3,9.0,8.2,9.3,,1.4,,,6.1,,17:00 - 17:30,9.0,9.3,8.2,61,0.0,1.4,266,6.1,3,17:00 - 17:30,9.0,9.3,8.2,61,0.0,1.4,266,6.1,3,,,
X6,Artesa de Segre - Baldomar,ARTESA_DE_SEGRE___BALDOMAR_X6,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 17:46:18,00:00,https://www.meteo.cat/observacions/xema/dades?codi=X6&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,100,,,98,,0.0,23:30 - 00:00,0,6.5,6.1,6.7,,2.2,,,6.1,,23:30 - 00:00,6.5,6.7,6.1,98,0.0,2.2,100,6.1,0,23:30 - 00:00,6.5,6.7,6.1,98,0.0,2.2,100,6.1,0,,,
X6,Artesa de Segre - Baldomar,ARTESA_DE_SEGRE___BALDOMAR_X6,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 17:46:18,00:00,https://www.meteo.cat/observacions/xema/dades?codi=X6&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,17,,,95,,0.0,23:00 - 23:30,0,7.0,6.7,7.1,,3.2,,,7.6,,23:00 - 23:30,7.0,7.1,6.7,95,0.0,3.2,17,7.6,0,23:00 - 23:30,7.0,7.1,6.7,95,0.0,3.2,17,7.6,0,,,
X6,Artesa de Segre - Baldomar,ARTESA_DE_SEGRE___BALDOMAR_X6,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 17:46:18,00:00,https://www.meteo.cat/observacions/xema/dades?codi=X6&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,329,,,97,,0.1,22:30 - 23:00,0,7.1,7.0,7.2,,4.3,,,8.6,,22:30 - 23:00,7.1,7.2,7.0,97,0.1,4.3,329,8.6,0,22:30 - 23:00,7.1,7.2,7.0,97,0.1,4.3,329,8.6,0,,,
X6,Artesa de Segre - Baldomar,ARTESA_DE_SEGRE___BALDOMAR_X6,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 17:46:18,00:00,https://www.meteo.cat/observacions/xema/dades?codi=X6&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,336,,,97,,1.3,22:00 - 22:30,0,7.3,7.2,7.3,,5.0,,,10.1,,22:00 - 22:30,7.3,7.3,7.2,97,1.3,5.0,336,10.1,0,22:00 - 22:30,7.3,7.3,7.2,97,1.3,5.0,336,10.1,0,,,
WW,Artés,ARTES_WW,2026-02-07,17:00 - 17:30,NO,OK,2026-02-07 17:46:20,17:00,https://www.meteo.cat/observacions/xema/dades?codi=WW&dia=2026-02-07T17:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,60,,0.0,17:00 - 17:30,,9.3,9.1,9.7,,,,,,,17:00 - 17:30,9.3,9.7,9.1,60,0.0,,,,,17:00 - 17:30,9.3,9.7,9.1,60,0.0,,,,,,,
WW,Artés,ARTES_WW,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 17:46:21,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WW&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,96,,0.0,23:30 - 00:00,,4.9,4.7,5.4,,,,,,,23:30 - 00:00,4.9,5.4,4.7,96,0.0,,,,,23:30 - 00:00,4.9,5.4,4.7,96,0.0,,,,,,,
WW,Artés,ARTES_WW,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 17:46:21,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WW&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,92,,0.0,23:00 - 23:30,,6.1,5.4,7.0,,,,,,,23:00 - 23:30,6.1,7.0,5.4,92,0.0,,,,,23:00 - 23:30,6.1,7.0,5.4,92,0.0,,,,,,,
WW,Artés,ARTES_WW,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 17:46:21,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WW&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,92,,0.1,22:30 - 23:00,,5.9,5.5,6.6,,,,,,,22:30 - 23:00,5.9,6.6,5.5,92,0.1,,,,,22:30 - 23:00,5.9,6.6,5.5,92,0.1,,,,,,,
WW,Artés,ARTES_WW,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 17:46:21,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WW&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,89,,0.1,22:00 - 22:30,,5.6,5.3,6.4,,,,,,,22:00 - 22:30,5.6,6.4,5.3,89,0.1,,,,,22:00 - 22:30,5.6,6.4,5.3,89,0.1,,,,,,,
VA,Ascó,ASCO_VA,2026-02-07,17:00 - 17:30,NO,OK,2026-02-07 17:46:24,17:00,https://www.meteo.cat/observacions/xema/dades?codi=VA&dia=2026-02-07T17:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,233,,,61,,0.0,17:00 - 17:30,4,10.1,9.5,10.9,,3.2,,,8.6,,17:00 - 17:30,10.1,10.9,9.5,61,0.0,3.2,233,8.6,4,17:00 - 17:30,10.1,10.9,9.5,61,0.0,3.2,233,8.6,4,,,
VA,Ascó,ASCO_VA,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 17:46:25,00:00,https://www.meteo.cat/observacions/xema/dades?codi=VA&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,281,,,93,,0.0,23:30 - 00:00,0,8.9,8.3,9.2,,5.4,,,17.6,,23:30 - 00:00,8.9,9.2,8.3,93,0.0,5.4,281,17.6,0,23:30 - 00:00,8.9,9.2,8.3,93,0.0,5.4,281,17.6,0,,,
VA,Ascó,ASCO_VA,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 17:46:25,00:00,https://www.meteo.cat/observacions/xema/dades?codi=VA&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,348,,,99,,0.0,23:00 - 23:30,0,8.0,7.5,8.7,,4.3,,,15.1,,23:00 - 23:30,8.0,8.7,7.5,99,0.0,4.3,348,15.1,0,23:00 - 23:30,8.0,8.7,7.5,99,0.0,4.3,348,15.1,0,,,
VA,Ascó,ASCO_VA,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 17:46:25,00:00,https://www.meteo.cat/observacions/xema/dades?codi=VA&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,346,,,100,,0.0,22:30 - 23:00,0,7.8,7.6,8.0,,2.5,,,6.8,,22:30 - 23:00,7.8,8.0,7.6,100,0.0,2.5,346,6.8,0,22:30 - 23:00,7.8,8.0,7.6,100,0.0,2.5,346,6.8,0,,,
VA,Ascó,ASCO_VA,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 17:46:25,00:00,https://www.meteo.cat/observacions/xema/dades?codi=VA&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,296,,,100,,0.0,22:00 - 22:30,0,8.2,7.7,8.7,,2.5,,,7.9,,22:00 - 22:30,8.2,8.7,7.7,100,0.0,2.5,296,7.9,0,22:00 - 22:30,8.2,8.7,7.7,100,0.0,2.5,296,7.9,0,,,
WU,Badalona - Museu,BADALONA___MUSEU_WU,2026-02-07,17:00 - 17:30,NO,OK,2026-02-07 17:46:28,17:00,https://www.meteo.cat/observacions/xema/dades?codi=WU&dia=2026-02-07T17:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, PM hPa, RS W/m 2",,,273,,41,1007.8,0.0,17:00 - 17:30,1,13.9,13.7,14.1,,,9.0,,,20.9,17:00 - 17:30,13.9,14.1,13.7,41,0.0,9.0,273,20.9,1007.8,17:00 - 17:30,13.9,14.1,13.7,41,0.0,9.0,273,20.9,1007.8,1,1,
WU,Badalona - Museu,BADALONA___MUSEU_WU,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 17:46:29,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WU&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, PM hPa, RS W/m 2",,,309,,55,1002.3,0.0,23:30 - 00:00,0,12.4,12.3,12.6,,,15.5,,,27.7,23:30 - 00:00,12.4,12.6,12.3,55,0.0,15.5,309,27.7,1002.3,23:30 - 00:00,12.4,12.6,12.3,55,0.0,15.5,309,27.7,1002.3,0,0,
WU,Badalona - Museu,BADALONA___MUSEU_WU,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 17:46:29,00:00,https://www.meteo.cat/observacions/xema/dades?codi=WU&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (6 m) km/h, DVM (6 m) graus, VVX (6 m) km/h, PM hPa, RS W/m 2",,,305,,56,1002.3,0.0,23:00 - 23:30,0,12.4,12.3,12.6,,,19.1,,,28.4,23:00 - 23:30,12.4,12.6,12.3,56,0.0,19.1,305,28.4,1002.3,23:00 - 23:30,12.4,12.6,12.3,56,0.0,19.1,305,28.4,1002.3,0,0,
